Curricular units 2nd sem (grade),Curricular units 2nd sem (approved),Tuition fees up to date,Curricular units 1st sem (grade),Curricular units 1st sem (approved),Scholarship holder,Debtor,Curricular units 2nd sem (evaluations),Target
13.971428571428572,7,1,13.971428571428572,7,1,0,8,1
0.0,0,1,11.0,2,0,0,0,0
15.333333333333334,5,1,12.8,5,0,0,6,1
0.0,0,0,0.0,0,1,0,0,0
13.142857142857142,5,1,13.714285714285714,5,0,0,7,1
0.0,0,0,0.0,0,0,0,0,0
14.666666666666666,3,0,12.0,6,0,1,8,0
13.333333333333334,6,1,12.666666666666666,6,1,0,7,1
13.0,1,0,12.0,3,0,0,15,0
11.166666666666666,6,1,11.4,5,0,0,7,1
12.6,3,0,13.25,2,0,1,12,0
0.0,0,1,13.861666666666666,6,0,0,16,0
12.142857142857142,6,1,12.166666666666666,6,1,0,7,1
14.5,6,1,13.75,4,0,0,15,1
15.433333333333332,6,1,15.433333333333332,6,1,0,7,1
15.5,6,1,13.833333333333334,6,1,0,6,1
11.363636363636363,11,1,11.833333333333334,12,0,0,15,1
0.0,0,1,0.0,0,0,0,8,0
0.0,0,1,0.0,0,0,0,0,0
12.166666666666666,6,1,11.166666666666666,6,0,0,6,1
12.428571428571429,6,1,14.666666666666666,6,1,0,8,1
14.166666666666666,6,1,13.714285714285714,6,0,0,6,1
11.444444444444445,5,1,12.8,5,0,0,10,1
11.8,5,1,13.25,4,0,0,11,1
13.78,6,1,13.78,6,0,0,10,0
15.11,7,1,15.11,7,0,0,8,1
11.2,5,1,11.0,4,0,0,8,1
15.798571428571426,7,1,15.798571428571426,7,1,0,8,1
15.599999999999998,8,1,13.775714285714288,7,0,0,8,1
12.16,7,1,12.16,7,0,0,11,1
0.0,0,1,0.0,0,0,0,0,0
15.5,6,1,14.333333333333334,6,0,0,6,1
14.2,7,1,14.2,7,0,0,8,1
13.2,5,1,12.2,5,0,0,5,1
13.666666666666666,5,1,13.0,4,0,0,9,1
12.485714285714286,7,1,12.485714285714286,7,1,0,8,1
16.285714285714285,6,1,17.0,6,0,0,7,1
10.166666666666666,6,1,10.8,5,0,0,9,1
14.716666666666669,6,1,14.716666666666669,6,0,0,7,1
11.666666666666666,6,1,12.333333333333334,6,0,0,6,1
13.875,6,1,15.307692307692308,6,0,0,13,1
12.666666666666666,6,1,12.666666666666666,6,1,0,7,1
14.44875,8,1,14.368,7,1,0,8,1
12.084285714285716,7,1,12.084285714285716,7,0,0,8,1
11.5,6,1,11.0,4,1,0,9,1
11.0,5,1,12.8,5,0,0,8,1
11.857142857142858,7,1,11.857142857142858,7,1,0,8,1
13.0,5,1,12.285714285714286,6,0,0,10,1
13.5,4,1,12.333333333333334,3,0,0,11,0
11.4,4,1,11.25,4,1,0,12,1
0.0,0,1,0.0,0,0,1,0,0
16.0,1,1,16.0,2,0,0,3,0
11.0,6,1,11.666666666666666,6,0,0,7,1
0.0,0,1,0.0,0,0,0,0,0
12.5625,4,1,12.0,4,0,0,13,0
13.417391304347827,12,1,13.417391304347827,12,0,0,26,1
14.857142857142858,6,1,15.166666666666666,6,0,0,7,1
12.5,5,1,13.833333333333334,5,0,1,13,1
14.8,4,1,13.333333333333334,5,0,0,7,1
10.666666666666666,3,1,11.666666666666666,3,0,0,11,0
13.428571428571429,6,1,15.0,5,0,0,9,1
12.5,2,1,13.0,1,0,0,7,0
12.05,7,1,13.075,6,1,0,10,1
13.666666666666666,6,1,13.5,6,1,0,9,1
12.333333333333334,6,1,11.8,5,1,0,8,1
11.0,3,1,12.166666666666666,6,0,0,9,0
11.0,6,1,12.166666666666666,6,0,0,9,1
0.0,0,1,0.0,0,0,0,0,0
13.2,8,1,13.557142857142855,7,0,0,9,1
13.5,6,1,14.333333333333334,6,0,0,6,1
11.75,4,1,10.5,4,0,0,8,1
0.0,0,1,0.0,0,0,0,8,0
15.0,8,1,14.093333333333332,7,1,0,8,1
13.166666666666666,6,1,13.333333333333334,6,1,0,8,1
12.071428571428571,7,1,12.071428571428571,7,0,0,12,1
12.5,6,1,12.666666666666666,6,1,0,6,1
13.2575,7,1,13.2,7,1,0,9,1
14.51125,8,1,14.15,7,1,0,8,1
0.0,0,0,0.0,0,0,1,10,0
11.4,3,1,12.2,5,0,0,14,0
14.0,5,1,14.8,5,0,0,6,1
11.4,5,1,11.0,5,0,0,13,1
13.0,6,1,11.833333333333334,5,0,0,6,1
11.8,5,1,11.75,4,0,0,7,1
12.0,8,1,12.333333333333334,12,0,0,20,1
11.833333333333334,6,1,11.666666666666666,3,0,0,24,0
13.5,4,1,11.285714285714286,6,1,0,9,1
0.0,0,0,11.5,2,0,1,12,0
12.25,4,1,11.666666666666666,6,1,0,10,1
13.514285714285714,7,1,13.514285714285714,7,1,0,8,1
13.714285714285714,6,1,13.0,6,0,0,9,1
12.744285714285716,7,1,12.744285714285716,7,1,0,8,1
11.8,5,1,11.75,4,0,0,8,1
11.666666666666666,6,1,12.166666666666666,6,0,1,7,1
12.375,6,1,13.4,5,1,0,9,1
11.5,4,1,11.8,5,0,0,10,0
13.533333333333331,6,1,13.533333333333331,6,0,0,7,1
14.0,4,1,14.166666666666666,6,1,0,10,1
14.755555555555556,8,1,14.652857142857142,7,1,0,9,1
0.0,0,0,0.0,0,0,0,0,0
13.0,5,1,13.6,5,0,0,7,1
13.25,4,1,12.833333333333334,6,1,0,6,1
15.166666666666666,6,1,14.666666666666666,6,1,0,6,1
14.666666666666666,6,1,13.333333333333334,6,0,0,6,1
11.4,5,0,13.4,5,1,0,9,1
15.6375,8,1,13.3125,7,1,0,8,1
0.0,0,0,0.0,0,0,1,0,0
0.0,0,0,0.0,0,0,1,5,0
13.5,6,1,12.333333333333334,6,1,0,6,1
11.833333333333334,6,1,13.0,5,0,0,7,1
0.0,0,1,12.5,2,0,0,5,0
16.0,6,1,17.0,6,0,0,11,1
13.0,6,1,13.5,6,0,0,6,1
11.833333333333334,6,1,12.714285714285714,6,0,0,6,1
13.927272727272726,8,1,13.0,6,1,0,11,1
13.5,6,1,12.571428571428571,6,0,0,6,1
11.5,6,1,11.5,4,1,0,11,0
13.285714285714286,6,1,13.5,6,1,0,7,1
0.0,0,0,12.0,1,1,0,5,0
14.7375,8,1,14.95,7,0,0,8,1
12.25,4,0,10.666666666666666,3,0,1,6,0
14.992857142857142,7,1,14.992857142857142,7,0,0,8,1
14.0,6,1,12.333333333333334,6,1,0,7,1
11.5,2,0,11.333333333333334,3,0,1,8,0
14.666666666666666,6,1,16.142857142857142,6,0,0,7,1
13.833333333333334,5,1,14.833333333333334,6,0,0,10,1
13.327142857142857,7,0,13.327142857142857,7,0,1,8,0
11.5,2,0,11.0,4,0,0,13,0
12.727272727272728,10,1,12.333333333333334,12,0,0,12,0
0.0,0,0,0.0,0,0,1,6,0
11.25,8,0,11.916666666666666,12,0,0,14,0
11.0,6,1,11.833333333333334,6,0,1,7,1
11.666666666666666,3,0,12.333333333333334,3,0,1,9,0
14.2,10,1,14.3,10,0,0,10,1
11.832,5,0,11.832,5,0,0,11,0
0.0,0,1,10.0,2,0,0,10,0
11.6,5,1,12.0,5,0,0,6,1
0.0,0,0,12.2,5,0,1,13,0
11.25,4,1,11.333333333333334,3,0,0,5,0
12.555555555555555,9,1,13.846153846153848,13,0,0,15,0
12.412857142857144,7,1,12.412857142857144,7,0,0,8,1
12.545714285714286,7,1,12.545714285714286,7,0,0,11,1
14.0,2,1,13.0,3,0,0,13,0
0.0,0,0,0.0,0,0,1,6,0
13.0,9,0,12.22222222222222,9,0,0,12,0
13.0,5,1,13.285714285714286,5,0,0,8,1
11.0,1,1,11.666666666666666,3,0,0,8,0
12.666666666666666,6,1,13.555555555555555,6,1,0,7,1
12.428571428571429,6,1,13.166666666666666,6,0,0,8,1
12.2,5,1,11.666666666666666,6,1,0,7,1
12.25,4,1,11.0,4,0,0,8,0
12.0,6,1,13.666666666666666,6,1,0,6,1
15.2,5,1,14.6,5,0,0,5,0
12.514285714285714,7,1,12.514285714285714,7,1,0,8,1
0.0,0,0,13.0,1,0,0,5,0
13.666666666666666,3,1,10.0,1,0,0,8,0
15.333333333333334,6,1,14.333333333333334,6,1,1,6,1
0.0,0,1,0.0,0,1,0,12,0
0.0,0,1,11.0,1,0,0,7,0
10.571428571428571,3,1,10.75,4,0,0,12,0
0.0,0,0,11.0,1,0,1,9,0
13.666666666666666,4,1,12.8,5,0,0,9,1
11.4,5,1,12.333333333333334,3,0,0,7,1
13.0,2,0,11.333333333333334,2,0,1,8,0
11.166666666666666,6,1,11.6,5,0,0,6,1
12.181818181818182,11,1,10.923076923076923,12,1,0,14,1
0.0,0,1,0.0,0,0,0,0,1
13.9125,8,1,13.62857142857143,7,0,0,8,1
11.0,1,1,10.333333333333334,3,0,0,16,0
13.75,12,1,13.736842105263158,18,0,0,15,1
12.142857142857142,7,1,11.5,4,1,0,10,1
13.0,6,1,14.0,5,1,0,8,1
0.0,0,1,11.333333333333334,3,0,0,6,0
10.0,1,1,10.0,1,0,0,5,0
12.0,5,1,11.714285714285714,5,0,0,15,1
0.0,0,0,0.0,0,0,0,0,0
11.833333333333334,12,1,10.76923076923077,13,0,0,15,0
12.0,6,1,11.6,5,0,0,6,0
0.0,0,1,13.75,4,0,0,5,0
10.5,5,1,11.0,4,0,0,9,0
0.0,0,0,0.0,0,0,0,5,0
0.0,0,1,0.0,0,0,0,0,0
0.0,0,1,0.0,0,0,0,0,0
13.2,5,1,12.333333333333334,6,0,0,10,1
13.625,6,1,13.428571428571429,6,1,0,12,1
15.0,2,0,14.75,4,0,0,9,0
12.210526315789474,19,1,12.476190476190476,21,0,0,19,1
0.0,0,1,0.0,0,0,0,5,0
12.5,2,1,11.666666666666666,3,0,0,14,0
13.571428571428571,6,1,12.0,6,0,1,7,1
14.0,6,1,12.0,6,1,0,6,1
15.0,11,0,15.25,12,0,0,12,1
13.166666666666666,6,1,12.4,5,1,0,6,1
11.75,4,0,12.2,5,0,1,6,0
0.0,0,1,10.5,2,0,1,6,0
14.4,7,1,14.4,7,1,0,8,1
12.8,10,1,12.846153846153848,13,0,0,19,1
13.2,5,0,12.0,4,0,1,7,0
0.0,0,1,0.0,0,0,0,0,0
13.5,5,1,13.666666666666666,6,0,0,8,0
11.666666666666666,6,1,11.857142857142858,5,1,0,8,1
0.0,0,1,0.0,0,0,0,0,0
0.0,0,1,0.0,0,0,0,0,0
11.333333333333334,6,1,13.2,5,0,0,6,1
11.0,5,1,12.714285714285714,6,1,0,12,0
12.666666666666666,6,1,12.5,6,0,0,6,1
13.25,4,1,13.0,5,0,0,9,1
13.291666666666666,12,1,13.291666666666666,12,0,0,14,1
11.5,4,1,11.666666666666666,3,0,0,11,1
14.24,7,1,14.24,7,0,0,8,1
11.333333333333334,3,1,13.0,3,0,0,11,0
13.2,5,0,11.833333333333334,5,0,1,10,0
13.333333333333334,6,1,12.833333333333334,6,0,0,6,1
0.0,0,1,10.0,1,0,0,12,0
10.0,2,1,11.0,2,0,0,12,0
13.6625,8,1,14.105714285714289,7,0,0,8,1
12.471428571428572,7,1,12.471428571428572,7,0,0,12,1
11.857142857142858,5,1,11.833333333333334,6,1,0,17,1
12.833333333333334,6,1,12.5,6,0,0,6,1
12.333333333333334,6,1,11.666666666666666,6,0,0,7,0
0.0,0,1,0.0,0,0,0,0,1
14.285714285714286,5,1,16.166666666666668,5,0,0,9,1
0.0,0,1,12.666666666666666,3,0,0,7,0
12.333333333333334,3,0,10.5,2,0,1,6,0
11.0,1,1,11.5,2,0,1,13,0
13.4,5,1,13.0,6,0,0,8,1
11.966666666666669,6,1,11.966666666666669,6,0,0,7,1
13.3475,8,1,13.3475,8,0,0,8,1
12.5,4,1,12.0,5,0,0,7,1
0.0,0,1,10.5,2,0,0,13,0
0.0,0,1,0.0,0,0,0,0,1
14.0,4,1,13.571428571428571,6,0,0,11,1
12.0,6,1,14.7,6,0,0,10,1
0.0,0,0,0.0,0,0,0,5,0
0.0,0,1,0.0,0,0,0,0,1
14.925,8,1,13.175714285714289,7,0,0,8,1
0.0,0,1,0.0,0,0,0,10,0
13.742857142857144,7,1,13.742857142857144,7,0,0,11,1
0.0,0,1,0.0,0,0,0,5,0
12.11875,7,1,12.217142857142855,7,0,0,11,1
11.333333333333334,12,1,11.071428571428571,14,0,0,16,0
13.25,8,1,13.428571428571429,7,1,0,8,1
13.666666666666666,5,1,11.4,5,0,0,6,0
11.325,4,1,11.325,4,0,0,14,0
15.0,7,1,15.0,7,0,0,8,1
15.625,6,1,13.166666666666666,6,0,0,8,1
10.5,4,0,11.0,2,0,0,14,0
0.0,0,1,0.0,0,0,0,0,0
12.5,2,1,12.333333333333334,3,1,0,5,0
10.166666666666666,5,0,12.25,4,0,0,6,0
12.5,12,0,11.923076923076923,13,0,1,12,0
14.142857142857142,6,1,14.333333333333334,6,1,0,7,1
13.0,5,1,12.0,5,0,0,5,1
10.666666666666666,3,1,12.333333333333334,3,0,0,10,1
14.88875,8,1,14.88875,8,0,0,8,1
12.4,5,1,12.166666666666666,6,1,1,8,0
13.333333333333334,6,1,12.666666666666666,6,1,0,6,1
12.25,4,1,13.0,4,1,0,10,1
14.333333333333334,6,1,13.875,6,1,0,6,1
13.333333333333334,3,1,10.75,4,0,1,12,0
0.0,0,1,14.666666666666666,3,0,0,5,0
11.2625,7,1,12.4125,6,1,0,12,1
10.5,2,0,11.0,1,0,1,9,0
14.314285714285717,7,1,14.314285714285717,7,1,0,8,1
13.285714285714286,6,1,12.833333333333334,6,0,0,7,1
11.666666666666666,6,1,11.4,5,0,0,10,0
14.333333333333334,5,1,14.6,5,0,0,6,1
12.5,5,1,13.5,6,1,0,9,1
13.333333333333334,3,1,12.5,6,0,0,11,0
11.6,5,1,11.8,5,0,0,8,1
11.083333333333334,3,0,12.333333333333334,3,0,1,12,0
12.625,12,1,12.625,12,0,0,15,1
13.5,6,1,13.833333333333334,6,1,0,6,1
13.142857142857142,7,1,12.5,6,0,0,10,1
12.666666666666666,5,1,13.6,5,0,0,8,1
11.0,2,0,12.0,6,0,1,6,0
13.5,1,1,14.9125,7,1,0,9,0
12.0,5,1,13.8,5,1,0,6,1
13.0,6,1,11.666666666666666,6,0,0,6,1
