alpha,u,class
6.385075346,22.71328,GALAXY
220.4007031,22.01009,GALAXY
225.9162892,20.45602,QSO
126.3582569,23.77721,STAR
130.6181427,19.95978,GALAXY
58.37295769,24.56063,QSO
162.9881533,23.05811,GALAXY
91.64185819,20.23208,STAR
358.8233814,26.50658,GALAXY
159.5029967,23.48078,STAR
140.7455067,20.439,QSO
142.6960718,20.94979,QSO
191.8637444,19.57262,QSO
141.7128656,23.42047,GALAXY
143.3491947,22.70258,GALAXY
143.5961806,23.05039,GALAXY
155.9026344,25.9208,GALAXY
230.7525308,20.13523,GALAXY
238.2369908,23.74728,GALAXY
348.7441618,20.41581,STAR
150.6659212,22.73664,GALAXY
252.885482,20.95946,GALAXY
233.81972,25.05067,GALAXY
212.6358829,25.1099,GALAXY
220.5236657,24.2519,GALAXY
229.9615487,21.89593,GALAXY
231.6704494,23.78016,GALAXY
353.1409827,22.43117,GALAXY
347.5246985,20.8327,GALAXY
116.597335,21.2096,STAR
130.2358919,19.33533,STAR
143.997317,19.19888,STAR
126.5926073,22.0799,GALAXY
115.7969979,24.19806,QSO
3.915118429,22.96026,STAR
8.895921727,20.84507,QSO
235.344472,24.10953,GALAXY
343.5415025,20.39387,QSO
3.857842055,21.49219,GALAXY
348.7103229,22.41929,GALAXY
122.7972087,24.67484,QSO
148.6900325,24.14779,GALAXY
209.6275436,20.26374,GALAXY
143.5209705,19.48368,GALAXY
126.771109,23.15227,GALAXY
327.7841386,21.26467,GALAXY
338.0302255,16.33289,GALAXY
131.6116727,19.99721,GALAXY
131.0533966,19.09986,GALAXY
9.960756973,24.66823,GALAXY
176.3340953,21.60018,QSO
177.529452,24.9928,GALAXY
181.948479,23.67105,GALAXY
156.2975253,21.11867,STAR
20.18638955,23.67169,GALAXY
188.1658374,24.16702,GALAXY
4.769318222,21.96523,QSO
279.5583353,16.52662,STAR
25.56281779,18.70842,GALAXY
30.40126908,23.23293,GALAXY
250.7431117,18.41437,GALAXY
47.39210495,22.89983,STAR
340.0980698,20.28985,QSO
192.1364993,18.58047,STAR
340.4556158,19.82005,STAR
153.4088585,20.34431,GALAXY
125.3567355,22.33906,GALAXY
143.6112204,23.40543,GALAXY
356.7453687,21.11444,GALAXY
352.1836905,22.55183,GALAXY
348.1443962,18.6483,GALAXY
346.0790615,20.2583,GALAXY
348.1187473,18.68777,GALAXY
32.40891821,22.74149,GALAXY
340.7014488,21.88314,GALAXY
357.2443043,21.01261,GALAXY
248.5531057,23.33434,GALAXY
217.0902816,22.67271,GALAXY
118.7217394,22.1112,GALAXY
218.9441737,23.16057,QSO
352.9972602,21.70451,QSO
230.5512518,21.38358,GALAXY
210.8576439,23.17811,GALAXY
24.8391689,21.50214,GALAXY
30.99436916,25.16453,GALAXY
341.454629,21.94637,GALAXY
325.7595724,23.14826,GALAXY
184.0760961,20.9768,STAR
158.9049342,19.57907,QSO
14.17178581,25.03208,GALAXY
4.62796944,22.39549,STAR
131.0093851,22.95653,GALAXY
213.4218516,24.3541,GALAXY
156.0129382,24.7605,GALAXY
191.8914652,23.40157,GALAXY
138.8071473,25.38302,STAR
128.7041132,19.87154,STAR
227.7944312,24.56258,STAR
193.5006057,24.07092,GALAXY
20.04023703,22.27047,GALAXY
254.7925377,25.19829,QSO
302.7748897,18.98055,STAR
139.9571374,21.75268,GALAXY
5.382828174,22.88184,GALAXY
248.8766841,21.6966,STAR
163.2563531,22.84133,GALAXY
197.7006099,22.05102,GALAXY
125.7942804,23.29424,GALAXY
127.2687605,22.8796,QSO
352.384424,18.3946,STAR
24.65736452,22.80701,GALAXY
3.074122403,23.10829,STAR
206.6054201,25.86359,GALAXY
207.452333,23.56817,GALAXY
207.6655898,26.4465,GALAXY
137.6624924,25.46092,GALAXY
18.22096932,21.61581,GALAXY
19.89648717,22.81533,GALAXY
7.382562005,22.56921,GALAXY
305.3375759,18.79564,STAR
132.9757081,22.42776,GALAXY
122.2985554,19.16959,STAR
27.90345198,20.29209,QSO
339.1204982,22.6429,GALAXY
339.6939923,22.77383,GALAXY
339.2506226,21.52535,GALAXY
341.6023415,18.68082,GALAXY
326.1140627,22.61848,GALAXY
331.819956,21.36932,GALAXY
342.7698233,23.34349,GALAXY
343.6446248,19.90519,GALAXY
143.2017251,22.34554,QSO
140.3902971,26.57189,GALAXY
129.8943236,25.04959,GALAXY
1.152667295,25.05368,GALAXY
121.275839,22.3126,GALAXY
194.8892561,21.7254,STAR
20.1380867,22.68606,QSO
140.1859566,25.39803,GALAXY
163.4248316,21.38899,GALAXY
179.8409876,22.78885,GALAXY
21.00290392,25.02358,GALAXY
150.0047812,22.79584,STAR
355.4387991,24.63992,STAR
252.0231267,21.30504,STAR
227.4369813,23.22828,GALAXY
234.8929652,19.66625,GALAXY
359.0581372,17.22877,STAR
159.6242838,19.25838,STAR
341.3028082,24.16886,GALAXY
148.5147261,20.3771,GALAXY
149.2831691,24.06347,GALAXY
219.6713844,21.35985,GALAXY
25.01693776,21.25436,QSO
26.87658651,20.90099,STAR
180.4791003,21.68217,GALAXY
131.7958798,22.5478,GALAXY
134.6468301,20.0186,GALAXY
128.9006084,17.46975,GALAXY
129.6546332,21.28042,GALAXY
134.154323,18.37396,GALAXY
221.7464782,18.51067,GALAXY
207.4383181,22.99592,GALAXY
259.7842566,24.81027,STAR
119.8755787,19.21864,STAR
27.89646186,23.20291,GALAXY
22.61234074,23.96091,GALAXY
178.4905601,19.37691,QSO
163.4805197,20.51358,GALAXY
108.9259639,18.50285,STAR
114.0951337,19.82597,QSO
338.8970664,24.84473,GALAXY
341.5091635,22.09963,GALAXY
181.3782105,24.68937,GALAXY
172.7236959,21.45255,GALAXY
166.322158,25.35559,GALAXY
152.4263687,22.66194,QSO
226.197819,22.48667,GALAXY
215.7532679,25.61855,QSO
188.7026767,24.878,STAR
147.932029,22.62294,GALAXY
156.0111732,23.88484,GALAXY
330.5067811,18.02023,GALAXY
331.9900597,20.68741,GALAXY
332.8609802,21.49596,GALAXY
325.4937088,20.26293,GALAXY
328.6997765,24.09775,GALAXY
330.976643,19.24361,GALAXY
340.6940693,26.46925,GALAXY
333.3587168,20.13194,GALAXY
1.231439782,23.62848,GALAXY
342.4423915,24.7491,GALAXY
213.1365482,20.96761,STAR
338.8689203,16.65441,STAR
108.4288594,17.69638,STAR
110.8241021,22.62691,STAR
111.8507761,19.6876,STAR
229.956991,19.88521,GALAXY
328.3198965,22.50431,GALAXY
344.0114756,24.34244,GALAXY
336.9965286,22.54221,GALAXY
218.9809023,24.90742,STAR
236.006918,25.86788,GALAXY
230.2514524,20.17882,GALAXY
230.6500876,23.95517,GALAXY
39.78710287,19.99436,QSO
24.24719026,22.50834,QSO
166.9386073,24.96583,GALAXY
149.905846,22.58692,GALAXY
2.1834816,24.13103,QSO
191.7621686,20.85947,STAR
192.5271541,21.08885,QSO
193.3129247,21.10693,STAR
132.7342258,22.19796,GALAXY
155.7591718,21.47471,GALAXY
155.8812904,22.02613,GALAXY
153.6258235,23.41571,GALAXY
237.4494878,20.08369,GALAXY
121.8632242,26.56813,GALAXY
249.1069019,18.01439,STAR
154.7773598,24.57905,STAR
209.7440141,19.02111,GALAXY
197.8628928,20.14778,GALAXY
25.64158067,22.12241,STAR
120.1242656,22.81227,QSO
19.89183874,23.16915,GALAXY
143.5424093,19.49071,STAR
358.3374206,23.99592,GALAXY
353.0400442,24.14835,GALAXY
46.97947023,19.08448,STAR
47.86480841,19.55094,QSO
49.65610905,20.14959,QSO
53.25425654,20.09483,STAR
54.14818757,20.56525,STAR
157.5201281,23.33545,STAR
136.1096653,23.03284,STAR
171.9233126,24.04021,GALAXY
171.6092282,22.41648,GALAXY
236.8868168,26.13677,GALAXY
221.2132349,19.80993,GALAXY
30.09111207,22.44517,STAR
190.2448029,25.8243,GALAXY
329.7939873,24.17653,GALAXY
226.6714045,23.30795,QSO
225.6624463,23.50581,GALAXY
106.6743049,19.50168,STAR
332.8114861,21.39605,GALAXY
260.8819311,22.29269,STAR
156.9112105,16.26135,STAR
304.1741473,18.51736,STAR
358.0826699,17.48867,STAR
226.4617809,23.48441,GALAXY
197.7374018,21.44868,GALAXY
163.0430614,24.15326,STAR
146.2556148,25.53846,GALAXY
207.8710888,25.23667,GALAXY
205.0518618,22.30197,GALAXY
198.6868985,19.82117,GALAXY
202.9070877,15.66933,GALAXY
221.1878132,20.81946,GALAXY
230.9809527,21.85493,STAR
0.217497493,20.25411,QSO
145.3130103,19.06502,STAR
148.8063191,21.70004,STAR
24.79262219,24.47163,GALAXY
11.9911592,23.98607,GALAXY
23.60876186,25.46154,GALAXY
180.9560818,19.35365,QSO
182.6526119,18.73202,STAR
212.370032,20.82594,QSO
260.1583365,24.42916,GALAXY
165.7769416,20.97752,QSO
137.8973854,22.69114,GALAXY
47.06894745,21.23964,STAR
47.26904002,21.33342,STAR
52.41628848,20.26108,QSO
170.393758,20.9924,GALAXY
7.721836019,22.11823,GALAXY
7.984467928,26.77792,GALAXY
116.3160599,17.9849,STAR
125.9548437,23.14758,GALAXY
135.9751517,22.92276,GALAXY
128.8715275,21.78506,GALAXY
22.23815786,20.01085,QSO
252.2378801,26.1708,GALAXY
342.6007279,22.35121,GALAXY
156.788071,19.93514,QSO
14.67535542,23.01922,QSO
138.2870221,23.39101,GALAXY
357.8752414,22.88695,GALAXY
356.6216995,22.28403,GALAXY
145.3361068,24.13059,GALAXY
259.111077,17.58474,STAR
340.9007296,22.58487,GALAXY
189.492946,23.67903,GALAXY
216.5952459,23.5954,QSO
199.7971353,25.33555,GALAXY
339.6954533,26.24044,STAR
255.0753763,20.32701,QSO
6.115585958,20.88483,GALAXY
218.4797436,24.28139,GALAXY
139.2557669,23.96399,GALAXY
136.2520514,24.94852,GALAXY
137.5101961,23.25304,GALAXY
33.80301568,24.64714,STAR
128.0507121,25.86369,GALAXY
153.6459664,24.98043,GALAXY
47.87206483,20.38943,QSO
51.36972942,19.35177,QSO
198.1124772,22.94604,GALAXY
169.3593265,26.99328,GALAXY
173.8882156,23.59711,GALAXY
184.790377,23.42772,GALAXY
168.9931494,19.29663,GALAXY
173.5053567,22.78168,GALAXY
344.3212107,23.88854,GALAXY
336.9515661,23.48236,GALAXY
333.3713258,19.90406,GALAXY
224.7877706,22.02587,GALAXY
1.224528697,26.05767,GALAXY
155.0119913,21.81576,STAR
311.5885993,21.7638,STAR
210.5420096,23.01619,GALAXY
150.3889396,19.62733,GALAXY
26.86073745,22.23271,GALAXY
347.3793153,26.91814,GALAXY
341.4510228,22.61347,GALAXY
161.6655501,25.94357,GALAXY
130.0221571,23.74426,GALAXY
176.0277119,23.76263,GALAXY
10.20328923,22.13,GALAXY
13.15068573,20.52184,GALAXY
108.696775,20.35192,STAR
106.7159079,19.97161,STAR
234.5992824,22.55751,GALAXY
236.2878661,22.39768,GALAXY
246.9542703,21.26344,STAR
204.1255458,21.06345,STAR
145.9810783,23.40917,GALAXY
155.5731246,19.41044,GALAXY
127.0027255,19.6406,GALAXY
136.5717447,18.11559,GALAXY
130.7409706,24.45231,GALAXY
115.4392064,22.0542,QSO
115.8956303,23.98689,STAR
55.86369187,21.08541,STAR
255.1534035,23.19267,STAR
336.2900671,21.43122,GALAXY
144.2482018,18.56575,QSO
122.8373888,24.21314,GALAXY
219.4316564,23.79344,GALAXY
224.62825,23.05734,GALAXY
150.156782,24.06104,GALAXY
138.5926466,23.84505,STAR
335.9385097,25.68628,GALAXY
253.2386174,22.21765,QSO
223.6103248,18.93092,GALAXY
213.495323,18.19471,GALAXY
10.90335155,23.6028,GALAXY
127.7074125,19.94072,QSO
322.8598001,21.51546,STAR
123.4255661,23.16792,GALAXY
134.6239752,22.2445,GALAXY
140.0773326,26.32944,GALAXY
220.7229144,18.64514,GALAXY
256.6705541,20.75898,QSO
8.13327274,24.53586,GALAXY
121.8329353,17.96074,GALAXY
115.8582129,23.80236,GALAXY
348.487608,23.38132,GALAXY
340.1990111,24.74791,GALAXY
46.63012048,21.08297,STAR
48.07231463,21.88216,QSO
53.70436987,18.66673,STAR
155.5382247,23.04928,GALAXY
146.1181506,20.3855,STAR
148.444803,18.33765,STAR
153.3218649,19.89397,STAR
110.5713757,17.148,GALAXY
188.1805835,24.04765,GALAXY
189.8220611,23.1461,GALAXY
257.0036329,22.42875,GALAXY
139.4330029,27.47142,GALAXY
152.6685819,25.25775,STAR
187.1589156,22.2514,GALAXY
160.1151046,19.21811,GALAXY
175.4368095,18.75509,GALAXY
181.3235961,24.51655,GALAXY
131.8629609,16.89286,STAR
224.6338282,23.22967,GALAXY
236.0114908,24.30393,GALAXY
163.5796874,18.87989,GALAXY
132.4046229,25.35763,GALAXY
142.0576271,23.86574,GALAXY
130.2099876,17.85093,GALAXY
130.6571306,18.27115,GALAXY
131.7674149,18.67526,GALAXY
209.0936016,18.31358,GALAXY
221.5781407,19.85703,GALAXY
320.3055891,23.18848,GALAXY
320.9723067,22.35463,GALAXY
322.0471355,24.69337,GALAXY
137.7428897,23.50788,GALAXY
230.2409414,24.07474,STAR
248.3264529,22.25748,GALAXY
258.2750253,22.12968,GALAXY
149.1652052,22.01974,STAR
153.2998615,20.62948,STAR
200.0955782,27.06777,GALAXY
227.4387537,22.3301,GALAXY
169.524465,22.6579,GALAXY
327.4398404,20.13543,GALAXY
345.015309,20.10471,GALAXY
329.9443413,23.04183,GALAXY
331.7453112,20.15474,GALAXY
336.9783212,20.90121,GALAXY
331.7403653,24.35054,GALAXY
333.012228,18.23772,GALAXY
151.587689,25.65319,GALAXY
328.4707905,23.50164,QSO
332.5273316,24.86245,GALAXY
214.858569,22.14368,GALAXY
252.8888147,24.15158,GALAXY
255.3807296,22.59249,GALAXY
245.3217759,19.52242,GALAXY
131.1753139,20.51503,GALAXY
135.0233422,19.92164,GALAXY
142.7977737,19.60464,GALAXY
134.9719454,23.36785,GALAXY
132.1052037,23.74848,GALAXY
139.4654025,24.7021,GALAXY
242.2749263,18.46256,STAR
168.5862774,21.53928,GALAXY
204.023909,20.09624,STAR
195.957433,22.72579,GALAXY
355.3604152,22.76964,GALAXY
42.70202141,19.47893,STAR
137.1284165,23.688,QSO
113.9125525,24.34495,STAR
53.46017409,20.54023,STAR
54.96942035,21.33221,STAR
176.416683,23.96132,GALAXY
240.8340712,26.3036,GALAXY
188.8157363,19.10068,GALAXY
150.2520484,23.38751,GALAXY
216.2140055,23.19376,GALAXY
134.2606864,26.75663,GALAXY
215.5006208,23.65195,GALAXY
40.3908418,22.88621,GALAXY
5.817895429,19.60832,STAR
256.2229525,22.95288,GALAXY
238.9552937,25.16598,GALAXY
17.68014584,22.26606,GALAXY
191.3814924,25.11285,GALAXY
227.5532194,22.56092,GALAXY
217.4376145,17.90187,QSO
220.9188,17.47916,GALAXY
223.8119104,20.88381,GALAXY
199.8009094,23.77679,GALAXY
8.282470288,26.10565,GALAXY
233.073207,21.03876,QSO
210.4912628,24.5978,GALAXY
122.1973923,24.35846,GALAXY
121.1376792,25.18534,GALAXY
242.1867394,26.05493,GALAXY
332.8654062,21.89713,GALAXY
352.2381479,23.14359,GALAXY
47.1245784,21.36186,STAR
49.95661564,19.49014,QSO
53.99843079,21.06916,STAR
152.5102374,22.88873,GALAXY
222.5925672,22.45666,GALAXY
204.8670045,21.69059,GALAXY
38.90281669,23.00359,STAR
172.9200054,20.18433,QSO
325.0821021,20.0398,GALAXY
328.5535992,21.19281,GALAXY
337.518924,22.1288,GALAXY
343.1998731,21.97023,GALAXY
354.0025692,26.36894,GALAXY
164.0036046,23.73291,GALAXY
133.8595842,20.17106,GALAXY
135.1859759,19.40688,GALAXY
134.5656841,22.60999,GALAXY
168.6706447,19.083,GALAXY
248.0741629,21.19294,QSO
262.6060047,20.59401,STAR
244.8184687,23.26148,GALAXY
174.7660055,26.28706,GALAXY
176.256336,22.45862,GALAXY
164.6356149,21.66303,GALAXY
216.3390011,22.85174,QSO
188.5367463,22.43576,GALAXY
189.7829317,19.76066,GALAXY
32.92858103,23.83575,GALAXY
171.557855,19.59058,STAR
139.9576017,21.84552,GALAXY
0.685265706,22.60018,GALAXY
173.328032,20.74633,QSO
187.9624235,24.3079,STAR
189.592649,18.97973,QSO
129.0982369,23.13291,GALAXY
139.37918,23.29154,GALAXY
239.9548089,24.00213,GALAXY
226.6951268,19.87582,GALAXY
337.1944977,24.53312,GALAXY
120.0298463,23.23307,STAR
131.2938692,23.62102,STAR
141.1841157,18.7187,GALAXY
131.8813201,20.83796,STAR
160.0633385,23.34389,GALAXY
318.70323,23.76208,STAR
165.7316682,19.62152,QSO
18.27181874,23.29032,STAR
232.443666,23.86533,GALAXY
12.35287728,19.4963,STAR
352.4416648,21.91092,QSO
353.1498533,21.19409,QSO
356.719853,23.34841,STAR
251.9313283,21.43407,QSO
8.330081694,23.40047,GALAXY
23.79643922,22.21599,STAR
206.089586,23.19028,GALAXY
242.2040751,24.40239,GALAXY
150.4680764,25.3536,STAR
235.9517943,19.19342,QSO
7.612215279,24.53467,GALAXY
328.1379839,25.09811,GALAXY
158.8111955,24.01623,GALAXY
171.743834,24.12979,GALAXY
120.482514,18.5734,GALAXY
114.9386398,16.28096,GALAXY
327.8863909,23.17764,GALAXY
53.87017639,16.78184,STAR
53.89372489,21.02398,STAR
130.708446,25.33405,GALAXY
218.7480047,21.55873,STAR
218.5443351,22.4206,QSO
330.3498717,22.10246,GALAXY
163.7354477,20.5662,QSO
150.7326586,23.97243,STAR
140.8864515,19.94739,GALAXY
220.0659082,21.00353,GALAXY
209.1724283,23.95973,GALAXY
4.876923682,25.2403,STAR
206.6561597,22.56137,GALAXY
222.2148093,22.54552,GALAXY
138.643417,25.6151,QSO
200.2833073,25.5491,GALAXY
160.0151455,24.24846,STAR
153.6999026,22.35112,STAR
159.0356096,20.27176,STAR
229.3977118,25.31772,GALAXY
202.6401735,19.18096,GALAXY
206.1370709,18.14559,GALAXY
197.1927038,23.6489,GALAXY
198.0037877,17.49334,GALAXY
154.9380736,19.72469,GALAXY
131.7282495,23.8646,QSO
42.2730238,24.55918,GALAXY
20.15855215,26.65133,GALAXY
149.996719,24.97194,STAR
317.1108321,19.05433,GALAXY
346.5765632,22.06798,GALAXY
46.44681834,21.30397,STAR
48.59791023,21.25619,QSO
259.6492381,22.67249,STAR
183.6502196,24.26143,GALAXY
242.6768256,22.18545,GALAXY
177.1814557,19.05552,QSO
19.68353576,19.33268,QSO
25.33802426,22.53833,GALAXY
161.810588,24.40322,STAR
152.8647765,22.34603,GALAXY
155.1785025,21.68996,QSO
201.7081717,19.03922,STAR
339.1381739,22.89641,GALAXY
343.2393609,18.12945,GALAXY
327.8668059,19.81715,GALAXY
235.303977,21.24899,QSO
141.8566686,19.53902,GALAXY
134.1199121,20.2898,GALAXY
129.2473086,18.44658,GALAXY
129.3423732,19.323,GALAXY
131.6431826,24.25602,GALAXY
130.2018208,20.29264,GALAXY
131.6929599,18.64843,GALAXY
128.4566654,18.47369,GALAXY
129.9473173,19.35352,GALAXY
126.8474425,23.98993,GALAXY
31.41453968,18.03811,STAR
1.516206372,21.95325,GALAXY
152.3018037,23.89327,QSO
217.9330521,25.04049,GALAXY
116.3338524,20.41974,QSO
157.8153738,23.1701,GALAXY
318.7526365,23.99938,GALAXY
233.8271217,24.36736,GALAXY
117.189257,22.34777,GALAXY
117.3151059,21.74139,QSO
216.9398701,19.64144,GALAXY
218.8616647,23.12042,GALAXY
223.1127214,19.17865,GALAXY
223.0314758,19.94733,GALAXY
179.3523789,24.93061,GALAXY
185.6872523,25.42196,GALAXY
204.4294218,23.37704,GALAXY
353.2242073,20.22749,QSO
149.0821153,21.56718,QSO
150.2807166,19.42154,STAR
151.0203266,19.72333,STAR
355.4606246,22.47035,GALAXY
229.9122571,25.81582,GALAXY
13.20442959,22.18439,GALAXY
224.2824405,21.3226,QSO
334.5679638,24.54583,GALAXY
337.2470661,24.17834,GALAXY
338.3804643,23.60611,GALAXY
350.9043279,20.30899,QSO
206.5792612,26.06968,GALAXY
242.1643378,23.51277,GALAXY
356.4634491,24.983,GALAXY
334.2825569,21.22494,GALAXY
48.11897031,22.52786,QSO
53.30602451,20.78613,STAR
53.96533313,21.50281,STAR
7.583647004,21.88082,GALAXY
330.0680892,23.0546,GALAXY
323.9496337,24.51121,GALAXY
182.4189417,22.02884,QSO
162.4094992,22.29753,STAR
175.1009954,20.87682,GALAXY
164.5472812,23.97139,GALAXY
171.5975098,21.14602,QSO
121.8605377,19.22047,QSO
199.2768223,22.26732,GALAXY
0.496162659,23.56705,GALAXY
0.890801948,22.79184,GALAXY
2.201961887,26.69523,GALAXY
138.615769,24.86062,GALAXY
124.9606289,23.14988,GALAXY
13.19034239,20.33683,GALAXY
52.61337271,19.22435,QSO
150.3389205,20.04256,GALAXY
151.8817246,23.18097,GALAXY
152.696999,22.73942,STAR
225.4549956,24.66582,GALAXY
209.1865836,18.81277,GALAXY
201.9788076,17.7685,STAR
192.1983501,19.55186,STAR
196.7894623,21.60408,STAR
200.8943008,21.18964,QSO
344.0039808,17.91568,GALAXY
333.7630997,20.4027,GALAXY
336.3665833,19.03463,GALAXY
335.7552609,20.28108,GALAXY
168.3915606,24.67761,GALAXY
166.8875097,19.94317,GALAXY
25.70429766,26.75821,GALAXY
198.9406166,22.61654,GALAXY
169.4310822,24.84929,QSO
131.6155939,18.46334,GALAXY
149.5565534,23.40043,QSO
0.544939011,25.38798,GALAXY
241.7760716,23.61513,GALAXY
252.1071885,19.18396,GALAXY
233.3184408,20.81402,GALAXY
15.07741993,25.57218,GALAXY
161.4648826,26.37212,GALAXY
127.1711687,24.25662,GALAXY
139.5495466,22.36919,GALAXY
260.1955327,19.95157,STAR
135.9818466,23.59229,GALAXY
339.4873425,23.81275,QSO
110.0923204,20.99751,STAR
54.26012187,20.47852,STAR
56.71410599,23.0122,STAR
246.7486553,25.31966,GALAXY
132.0393955,24.09436,GALAXY
127.9272508,21.01826,GALAXY
109.8307438,20.96646,STAR
111.8590764,20.90275,QSO
226.6581157,22.91773,GALAXY
238.9846291,23.41813,GALAXY
328.7431322,22.97546,GALAXY
216.9609902,23.90035,GALAXY
140.7802447,19.38435,GALAXY
124.4795638,20.781,GALAXY
181.1485428,24.35261,GALAXY
340.3122161,21.86866,STAR
208.1812341,25.20814,GALAXY
51.24757959,19.41682,STAR
7.230139126,23.66884,GALAXY
8.622419023,25.38905,GALAXY
220.2439795,25.502,GALAXY
220.609717,24.84756,GALAXY
228.971466,22.47677,QSO
235.1610101,24.63465,STAR
197.2547747,18.6118,GALAXY
108.8841607,20.53757,STAR
150.6501715,22.97611,QSO
153.0384982,22.54926,STAR
333.1291523,19.64528,GALAXY
339.0992055,22.25929,GALAXY
328.5979303,19.44518,GALAXY
341.2192212,23.23248,GALAXY
131.4993608,20.23176,QSO
340.183504,25.21924,GALAXY
341.6544814,25.96898,GALAXY
23.34601603,25.53286,GALAXY
260.3727786,21.8304,QSO
254.5751491,22.14824,GALAXY
127.1693447,19.26402,QSO
128.6193648,21.20164,GALAXY
127.0044761,20.05698,GALAXY
203.1377747,21.62677,QSO
357.2615113,24.13951,STAR
236.7670061,25.59317,GALAXY
141.5972824,19.15314,GALAXY
350.0863758,25.47115,GALAXY
352.8714737,26.58509,GALAXY
356.4624727,21.24563,GALAXY
129.0647148,18.45154,STAR
186.8695668,18.94003,QSO
171.4821775,25.99685,GALAXY
197.8340727,23.47964,STAR
10.75144846,21.16498,GALAXY
185.7728124,21.96727,QSO
183.7924214,21.47406,QSO
190.7968783,22.84521,GALAXY
108.513938,20.98885,STAR
231.2843814,21.00698,GALAXY
228.3287767,20.75479,GALAXY
329.954208,18.46167,QSO
337.8163205,22.3242,GALAXY
1.410873973,23.84589,GALAXY
194.5517511,22.84502,QSO
0.094669411,19.94411,STAR
326.9711449,21.76083,GALAXY
335.0634654,22.02317,GALAXY
230.5257598,22.79673,GALAXY
210.6948998,19.06582,GALAXY
143.3731532,24.67906,GALAXY
145.0932022,23.32065,GALAXY
222.5823596,24.74149,GALAXY
139.6548219,20.01266,GALAXY
10.72712585,24.03751,GALAXY
